Year,ID,Entry, Total , earmarked , other , non-EU , EU-28 , BE , BG , CZ , DK , DE , EE , IE , EL , ES , FR , HR , IT , CY , LV , LT , LU , HU , MT , NL , AT , PL , PT , RO , SI , SK , FI , SE , UK 
2018,1.1.5,"The Union Programme for Education, Training and Sport (Erasmus+)","2,366.5",117.7,0.0,166.0,"2,082.8",144.9,28.4,53.5,25.7,241.5,19.6,32.2,26.2,195.2,239.7,24.9,212.1,10.6,23.7,27.4,14.0,40.9,7.7,58.9,48.9,142.3,68.5,76.2,27.3,21.7,39.4,46.8,184.6
2018,1.1.6,European Union Programme for Employment and Social Innovation (EaSI),119.9,3.8,26.9,3.1,86.1,22.6,0.8,0.1,0.5,6.3,0.2,0.1,1.2,5.8,6.7,0.2,8.9,0.2,0.1,0.2,8.1,0.4,0.1,2.0,0.6,0.5,0.3,0.3,0.6,0.2,0.4,5.5,13.2
2018,1.1.7,"Action Programmes for customs, for taxation and for anti-fraud in the European Union (Customs 2020, Fiscalis 2020 and Anti-Fraud)",119.5,1.4,2.4,0.9,114.8,62.4,0.5,0.4,0.3,0.7,0.6,0.3,0.7,1.3,0.7,1.7,1.9,0.2,0.6,1.1,29.1,0.5,0.4,2.2,0.4,1.1,0.9,3.7,1.0,0.4,0.6,0.4,0.7
2018,1.1.8,Connecting Europe Facility (CEF),"1,481.1",86.3,94.1,3.6,"1,297.1",88.4,0.7,1.7,23.0,404.3,6.7,7.1,10.8,70.9,134.1,11.4,156.7,28.9,22.9,2.6,10.5,5.3,1.9,25.6,112.4,20.1,4.8,18.8,4.7,4.3,12.4,15.8,90.4
2018,1.1.81,Energy,264.0,5.8,89.3,1.5,167.4,0.5,0.3,0.6,11.1,31.0,3.9,1.6,2.6,1.7,3.6,9.9,0.0,27.1,19.2,0.3,0.2,0.3,1.7,0.4,0.2,15.3,0.2,16.7,0.2,2.5,3.2,0.0,13.0
2018,1.1.82,Transport,"1,137.0",77.1,4.7,1.7,"1,053.5",70.9,0.3,0.4,11.8,369.2,2.0,4.2,5.6,58.7,128.6,0.8,152.4,0.3,1.5,1.9,3.0,3.5,0.0,19.3,110.8,3.7,3.9,1.3,3.0,0.3,7.3,14.1,74.8
2018,1.1.83,Informations and Communications Technology (ICT),80.1,3.4,0.1,0.4,76.3,17.1,0.1,0.7,0.2,4.1,0.7,1.3,2.5,10.4,1.9,0.7,4.3,1.5,2.1,0.4,7.3,1.6,0.2,5.9,1.3,1.1,0.7,0.8,1.5,1.5,2.0,1.6,2.5
2018,1.1.9,Energy projects to aid economic recovery (EERP),159.1,8.8,0.0,0.0,150.3,0.0,0.0,0.0,9.3,30.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2018,1.1.DAG,Decentralised agencies,321.8,14.8,0.0,10.1,296.8,21.6,0.8,23.5,1.4,50.0,0.4,12.8,28.1,13.4,37.9,0.3,5.4,1.9,3.1,0.2,8.6,0.2,1.2,5.1,0.3,0.7,29.4,0.7,9.4,0.2,17.7,1.4,21.3
2018,1.1.OTH,Other actions and programmes,268.6,98.3,0.6,1.7,168.0,48.3,0.5,0.7,1.4,16.3,0.7,2.3,1.3,3.6,19.7,0.9,16.8,0.1,0.4,0.5,27.0,0.7,0.4,8.5,2.1,1.4,1.4,0.7,2.0,0.5,1.2,0.8,7.6
2018,1.1.PPA,Pilot projects and preparatory actions,48.5,0.6,0.0,0.1,47.8,34.8,0.1,0.0,0.1,2.5,0.0,0.0,0.1,1.8,1.9,0.0,2.6,0.0,0.0,0.0,0.1,0.1,0.0,0.9,0.1,0.2,0.0,0.3,0.1,0.0,0.3,0.9,0.8
2018,1.1.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,120.9,2.1,5.1,3.1,110.6,49.4,0.7,0.3,0.6,9.9,0.2,0.6,0.8,1.2,7.9,0.4,6.7,0.1,0.4,1.0,12.8,0.3,0.1,4.3,1.4,1.8,0.4,0.6,0.5,0.7,0.3,0.3,7.0
2018,1.2,"Economic, social and territorial cohesion","54,468.4","7,911.9",130.0,13.6,"46,412.8",533.9,988.2,"2,777.0",68.3,"2,804.7",375.2,203.9,"1,429.2","4,263.0","2,094.5",552.4,"3,218.9",89.9,650.7,"1,187.9",64.5,"4,435.4",67.4,172.3,179.8,"11,481.9","3,293.4","1,660.3",550.0,"1,614.3",211.3,356.9,"1,087.8"
2018,1.2.1,Investment for growth and jobs,"50,948.3","7,561.8",0.7,0.0,"43,385.8",299.2,929.0,"2,695.8",48.0,"2,630.9",371.5,162.1,"1,317.3","3,867.2","1,821.1",482.0,"3,007.1",88.4,633.8,"1,150.6",5.1,"4,281.1",66.6,165.4,98.6,"10,957.5","3,197.1","1,581.2",506.4,"1,544.8",187.1,286.8,"1,004.1"
2018,  1.2.11,Less developed regions (Regional convergence),"28,098.8","3,962.2",0.0,0.0,"24,136.7",9.5,684.7,"1,748.2",0.0,323.4,253.0,0.0,638.2,"1,329.9",355.7,334.1,"1,855.9",0.0,460.2,749.7,0.0,"3,152.2",0.0,0.0,4.7,"7,489.6","2,564.6",897.7,251.4,794.7,0.0,0.0,239.3
2018,  1.2.12,Transition regions,"4,222.8",787.4,0.0,0.0,"3,435.4",133.7,0.0,0.0,8.5,967.4,0.0,0.0,265.0,"1,133.4",468.0,0.0,140.7,0.0,0.0,0.0,0.0,0.0,41.0,0.0,3.8,0.0,28.5,0.0,0.0,0.0,0.0,0.0,245.5
2018,  1.2.13,More developed regions (Competitiveness),"9,115.0","1,741.7",0.7,0.0,"7,372.6",156.0,0.0,80.9,39.6,"1,340.0",0.0,162.1,198.2,"1,121.2",959.2,0.0,"1,010.5",52.2,0.0,0.0,5.1,144.8,0.0,165.4,90.1,550.6,163.9,114.8,84.0,26.1,151.0,237.5,519.3
2018,  1.2.14,Outermost and sparsely populated regions,283.0,25.8,0.0,0.0,257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,36.1,49.3,0.0
2018,  1.2.15,Cohesion fund (including contribution to the Connecting EuropeFfacility CEF),"9,228.7","1,044.8",0.0,0.0,"8,183.9",0.0,244.2,866.7,0.0,0.0,118.5,0.0,215.9,172.7,0.0,147.9,0.0,36.2,173.6,400.9,0.0,984.1,25.6,0.0,0.0,"2,917.4",416.5,568.8,171.0,723.9,0.0,0.0,0.0
2018,1.2.2,European territorial cooperation,"1,190.0",115.6,47.8,0.0,"1,026.6",157.3,5.8,25.7,18.2,151.7,2.8,1.0,18.8,83.4,69.4,2.4,33.7,0.0,7.3,11.0,20.3,48.1,0.0,4.6,74.6,74.0,20.5,39.2,13.5,13.2,20.0,51.6,58.4
2018,1.2.3,Technical assistance and innovative actions,196.0,1.0,43.9,13.5,137.6,47.4,0.4,0.4,0.6,11.0,0.2,0.5,0.6,1.4,12.2,0.1,7.4,0.2,0.1,0.4,38.2,0.3,0.0,1.9,2.6,0.4,0.2,0.2,0.2,0.1,0.8,2.1,7.6
2018,1.2.31,Technical assistance,196.0,1.0,43.9,13.5,137.6,47.4,0.4,0.4,0.6,11.0,0.2,0.5,0.6,1.4,12.2,0.1,7.4,0.2,0.1,0.4,38.2,0.3,0.0,1.9,2.6,0.4,0.2,0.2,0.2,0.1,0.8,2.1,7.6
2018,1.2.32,Innovative actions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1.2.4,Fund for European Aid to the Most Deprived,353.5,6.4,0.0,0.0,347.1,15.4,16.1,4.6,1.4,10.6,0.7,4.6,28.5,53.1,51.3,2.5,23.3,0.8,4.6,8.6,0.7,17.3,0.7,0.3,2.6,52.8,12.3,16.9,4.1,7.9,3.2,1.4,0.7
2018,1.2.5,Youth Employment Initiative (specific top-up allocation),"1,019.7",199.7,0.0,0.0,820.0,4.3,11.9,6.5,0.0,0.0,0.0,35.6,9.1,257.7,140.1,47.0,147.2,0.5,4.8,17.3,0.0,0.8,0.0,0.0,0.0,22.2,47.9,4.3,4.7,26.6,0.0,14.9,16.7
2018,1.2.6,Contribution to the Connecting Europe Facility (CEF),752.2,27.4,37.6,0.0,687.1,5.6,25.0,44.0,0.0,0.0,0.1,0.0,55.0,0.0,0.0,18.2,0.0,0.0,0.2,0.0,0.1,87.7,0.0,0.0,0.0,374.7,15.2,18.5,21.1,21.6,0.0,0.0,0.0
2018,1.2.DAG,Decentralised agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1.2.OTH,Other actions and programmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1.2.PPA,Pilot projects and preparatory actions,8.6,0.0,0.0,0.0,8.6,4.8,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.3,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.2
2018,1.2.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,SUSTAINABLE GROWTH: NATURAL RESOURCES,"58,045.8","1,826.5",11.0,104.5,"56,103.8",707.6,"1,030.1","1,184.9",940.0,"6,165.6",266.1,"1,560.0","2,708.6","6,300.5","9,505.8",480.3,"5,006.7",79.4,450.7,718.1,61.0,"1,715.8",16.0,877.9,"1,238.5","4,465.8","1,310.2","2,978.1",256.7,653.0,910.8,915.4,"3,600.1"
2018,2.0.1,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"44,310.4","1,141.8",3.2,0.2,"43,165.3",559.4,817.0,852.3,842.4,"4,994.5",126.2,"1,220.6","2,112.3","5,315.6","7,773.6",249.6,"3,882.8",57.9,237.2,492.3,36.2,"1,320.6",5.4,769.5,715.3,"3,434.6",768.9,"1,812.8",142.7,448.3,531.4,696.3,"2,949.4"
2018,  2.0.10,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"44,310.4","1,141.8",3.2,0.2,"43,165.3",559.4,817.0,852.3,842.4,"4,994.5",126.2,"1,220.6","2,112.3","5,315.6","7,773.6",249.6,"3,882.8",57.9,237.2,492.3,36.2,"1,320.6",5.4,769.5,715.3,"3,434.6",768.9,"1,812.8",142.7,448.3,531.4,696.3,"2,949.4"
2018,,   Direct Aid,"41,496.5",835.7,0.0,0.0,"40,660.8",447.7,783.9,834.2,827.2,"4,813.4",122.6,"1,194.4","2,042.7","4,898.6","7,190.0",240.1,"3,308.3",49.4,228.1,462.5,33.1,"1,279.6",5.1,719.1,689.4,"3,364.6",664.4,"1,774.6",134.9,438.4,523.4,684.8,"2,906.1"
2018,,   Other,"2,813.9",306.1,3.2,0.2,"2,504.4",111.7,33.1,18.2,15.2,181.2,3.6,26.2,69.6,417.0,583.6,9.4,574.5,8.4,9.1,29.8,3.2,41.0,0.3,50.4,25.9,70.0,104.4,38.3,7.8,9.9,8.0,11.6,43.3
2018,2.0.2,European Agricultural Fund for Rural Development (EAFRD),"12,466.6",409.1,0.3,0.8,"12,056.5",81.0,205.7,324.7,73.2,"1,117.8",128.1,318.7,562.3,899.9,"1,639.8",206.2,"1,034.4",14.5,192.7,219.6,17.4,385.9,9.4,80.7,514.5,944.6,502.6,"1,146.2",106.9,200.2,352.0,195.8,581.7
2018,2.0.3,"European Maritime and Fisheries Fund (EMFF), Regional Fisheries Management Organisations (RFMOs) and Sustainable Fisheries Agreements (SFAs)",871.9,267.5,0.8,95.2,508.4,25.6,3.5,3.8,2.1,16.9,8.0,17.3,23.9,35.9,71.3,23.4,38.8,5.6,19.0,4.3,2.8,0.9,0.3,9.3,1.0,77.0,30.2,17.7,1.8,0.4,14.0,13.9,39.5
2018,2.0.31,European Maritime and Fisheries Fund (EMFF),774.5,267.5,0.8,1.6,504.6,25.6,3.5,3.8,2.1,16.8,8.0,17.3,23.9,34.5,71.3,23.4,37.5,5.6,19.0,4.3,2.8,0.9,0.3,9.3,1.0,77.0,30.2,17.7,1.8,0.4,14.0,13.9,38.5
2018,2.0.32,Sustainable Fisheries Partnership Agreements (SFAs) and compulsory contributions to Regional Fisheries,97.4,0.0,0.0,93.6,3.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.5,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2018,2.0.4,Programme for the Environment and Climate Action (Life),317.1,1.9,6.7,0.7,307.7,37.0,3.8,4.1,4.4,31.0,3.8,3.3,8.8,38.4,19.0,1.1,47.8,1.4,1.8,1.8,3.3,8.3,0.9,14.7,5.7,8.1,7.9,0.6,5.3,4.0,9.0,9.2,23.2
2018,2.0.DAG,Decentralised agencies,65.9,6.3,0.0,0.8,58.8,2.8,0.1,0.1,17.9,4.8,0.1,0.1,1.1,10.5,1.7,0.1,2.2,0.0,0.0,0.1,1.1,0.1,0.0,2.6,2.0,1.5,0.2,0.9,0.0,0.1,4.3,0.1,4.4
2018,2.0.OTH,Other actions and programme,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2.0.PPA,Pilot projects and preparatory actions,7.9,0.0,0.0,0.8,7.1,1.8,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.1,0.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0
2018,2.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,SECURITY AND CITIZENSHIP,"3,107.8",116.8,25.5,60.7,"2,904.8",346.8,58.1,17.5,19.2,261.4,36.7,24.5,424.7,221.1,167.8,14.5,317.2,14.6,21.4,39.8,40.7,31.8,48.0,236.4,62.7,95.7,59.0,48.8,15.4,10.2,37.2,86.3,147.7
2018,3.0.1,"Asylum, Migration and Integration Fund",737.9,32.4,0.0,17.0,688.5,64.5,1.8,2.3,0.3,130.5,1.7,6.1,122.4,94.7,34.5,1.2,61.1,4.8,2.6,1.4,4.5,2.1,2.9,24.3,13.1,3.9,4.6,3.6,1.3,1.4,14.7,26.2,55.8
2018,3.0.2,Internal Security Fund,454.5,28.7,0.1,9.1,416.5,26.6,38.7,2.7,1.3,33.7,8.6,1.7,31.6,47.0,19.7,2.1,57.2,5.8,5.0,25.0,1.8,8.2,16.6,24.9,7.6,9.9,6.8,13.0,3.0,2.2,9.4,5.2,1.2
2018,3.0.3,IT Systems,12.9,2.9,0.0,0.0,10.0,4.2,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3.0.4,Justice Programme,46.9,0.7,0.2,0.0,45.9,24.4,0.5,0.4,0.0,1.9,0.2,0.4,0.6,1.8,1.8,0.4,3.8,0.1,0.2,0.3,1.5,0.8,0.2,3.0,1.2,0.3,0.5,0.4,0.4,0.0,0.1,0.2,0.4
2018,3.0.5,"Rights, Equality and Citizenship programme",73.4,0.9,0.1,2.1,70.3,21.7,2.2,0.3,0.4,5.0,1.0,0.7,3.2,2.6,3.3,1.3,6.5,0.7,0.2,0.6,0.6,1.0,0.5,5.0,2.6,0.6,0.9,1.5,0.8,0.4,0.8,1.9,3.9
2018,3.0.6,Union Civil Protection Mechanism,34.0,1.1,0.1,0.6,32.2,1.8,0.2,0.1,0.1,5.8,0.1,0.0,0.7,3.8,0.9,0.1,8.8,0.9,0.1,0.0,0.5,0.1,0.0,0.4,1.0,0.2,1.1,1.2,1.6,0.0,0.8,1.1,0.7
2018,3.0.7,Europe for Citizens,28.8,0.2,0.0,1.0,27.5,6.1,0.6,0.6,0.1,1.7,0.2,0.5,0.5,1.3,3.4,0.7,2.4,0.1,0.3,0.3,0.3,1.5,0.2,0.7,0.8,0.8,0.4,0.8,0.5,1.2,0.3,0.7,0.4
2018,3.0.8,Food and feed,247.3,2.7,1.3,3.6,239.7,17.1,6.1,2.5,2.7,11.8,3.7,10.3,4.1,31.2,15.9,3.3,34.0,0.3,4.2,1.9,2.4,7.8,0.3,5.0,1.8,13.8,5.8,19.0,1.6,1.5,0.5,2.4,28.7
2018,3.0.9,Union action in the field of health (Health Programme),61.4,1.5,3.4,2.0,54.5,11.4,0.2,0.4,0.8,3.6,0.1,0.8,1.2,2.8,6.6,0.5,4.8,0.5,0.1,0.4,5.2,0.6,0.2,4.5,1.5,0.6,0.6,0.4,0.7,0.2,0.7,0.5,4.8
2018,3.0.10,Consumer Programme,28.4,0.5,0.2,0.6,27.1,13.3,0.2,0.1,0.6,1.7,0.2,0.4,0.2,0.4,1.5,0.1,0.5,0.1,0.2,0.3,2.5,0.1,0.2,0.6,0.9,0.3,0.2,0.2,0.2,0.2,0.4,0.8,0.9
2018,3.0.11,Creative Europe Programme,206.2,8.9,13.5,6.6,177.2,29.5,2.4,3.0,4.6,17.1,0.6,1.8,2.8,8.8,38.8,2.2,15.9,0.0,0.4,1.4,1.8,1.4,0.0,8.9,6.1,3.5,1.8,1.0,3.3,0.6,2.0,5.1,12.3
2018,3.0.12,Instrument for Emergency Support within the Union (IES),226.3,0.0,0.0,0.0,226.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,225.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2018,3.0.DAG,Decentralised agencies,846.0,36.2,0.0,18.1,791.8,89.3,4.1,4.2,7.6,36.7,19.7,1.1,30.5,23.1,19.4,1.9,116.9,0.7,7.4,7.6,17.2,6.9,26.5,157.5,25.3,59.7,34.9,6.3,1.3,1.8,6.8,41.2,36.0
2018,3.0.OTH,Other actions and programme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3.0.PPA,Pilot projects and preparatory actions,11.3,0.0,0.1,0.0,11.2,2.1,0.0,0.0,0.0,2.1,0.1,0.0,0.1,0.8,2.3,0.0,1.4,0.1,0.0,0.0,0.2,0.5,0.1,0.2,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.5
2018,3.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,92.6,0.2,6.5,0.0,86.0,34.4,1.0,0.8,0.5,4.0,0.5,0.6,0.8,2.7,19.6,0.6,4.0,0.4,0.7,0.6,2.1,0.8,0.4,1.3,0.8,2.0,1.1,1.3,0.6,0.6,0.6,0.9,2.1
2018,4,GLOBAL EUROPE,"9,519.3",497.8,"1,682.3","7,301.8",37.4,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0
2018,4.0.1,Instrument for Pre-accession Assistance (IPA),"1,446.3",204.7,162.2,"1,042.1",37.4,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0
2018,4.0.OTH,other,"8,073.0",293.2,"1,520.2","6,259.6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,5,ADMINISTRATION,"9,943.5",444.9,448.9,541.3,"8,508.3","5,167.6",12.2,15.9,72.7,233.6,9.3,61.8,32.8,116.1,430.3,9.1,205.6,6.0,9.1,10.0,"1,633.4",16.6,7.3,94.0,27.3,30.1,45.5,18.8,9.6,11.4,42.9,40.8,138.9
2018,6,COMPENSATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,NEGATIVE RESERVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,9,SPECIAL INSTRUMENTS,179.8,22.4,0.0,0.0,157.4,0.3,2.3,0.0,0.0,0.0,0.0,0.0,6.1,3.2,46.5,0.0,0.0,0.0,17.7,16.9,0.0,0.0,0.0,0.0,0.0,12.3,52.1,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,Total Expenditure,"156,909.7","12,138.3","4,999.9","9,121.7","130,649.9","8,496.3","2,168.6","4,121.4","1,414.6","12,017.4",758.7,"2,062.5","4,870.1","12,273.3","15,036.2","1,120.3","10,351.5",263.9,"1,211.8","2,070.6","2,008.0","6,298.1",156.0,"2,464.3","1,950.6","16,349.5","5,012.0","4,865.0",926.8,"2,457.2","1,482.6","1,811.8","6,630.8"
2019,1,SMART AND INCLUSIVE GROWTH,"75,534.9","7,785.4","1,834.0","1,211.3","64,704.2","2,338.0","1,029.1","3,964.2",415.5,"5,676.4",840.9,430.5,"2,198.3","3,999.4","4,857.4","1,430.7","5,108.8",155.0,864.1,849.0,269.9,"4,305.6",170.0,"1,373.0",651.2,"11,646.7","2,962.6","2,334.8",635.3,"1,606.8",554.8,594.0,"3,442.2"
2019,1.1,Competitiveness for growth and jobs,"21,747.6","1,555.1","1,707.0","1,205.3","17,280.3","1,724.1",115.0,187.4,328.5,"2,839.6",114.9,227.5,385.7,"1,415.7","2,626.0",84.7,"1,660.0",68.5,91.8,120.0,210.8,134.6,22.7,"1,242.8",385.4,338.9,294.2,169.2,109.2,129.3,351.9,380.7,"1,521.1"
2019,1.1.1,Large infrastructure projects,"3,527.7",242.4,"1,013.9",49.1,"2,222.3",81.2,2.5,2.4,8.5,438.6,1.5,2.7,2.9,200.7,887.4,1.4,307.3,1.5,1.1,1.3,26.4,2.4,0.7,17.1,6.7,25.4,15.6,4.6,2.0,1.6,5.1,12.3,161.2
2019,1.1.10,European Fund for Strategic Investments (EFSI),"1,186.0",163.1,"1,003.1",0.0,19.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.1.11,Implementation and exploitation of European satellite navigation systems (EGNOS and GALILEO),"1,040.5",47.6,10.0,20.6,962.4,54.8,0.0,0.0,0.0,259.2,0.0,0.1,0.0,88.8,284.4,0.0,174.3,0.0,0.0,0.0,3.3,0.0,0.0,10.5,1.1,0.0,0.1,0.0,0.0,0.0,0.0,7.4,78.4
2019,1.1.12,International Thermonuclear Experimental Reactor (ITER),575.1,17.2,0.8,6.3,550.8,4.1,0.0,0.0,0.2,7.5,0.0,1.2,0.1,76.2,399.9,0.0,54.5,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,1.4,0.0,0.0,0.0,0.5,0.0,4.7
2019,1.1.13,European Earth Observation Programme (Copernicus),617.0,14.3,0.0,17.2,585.5,15.3,0.1,0.0,6.8,162.2,0.0,0.0,0.6,26.7,191.2,0.0,70.1,0.0,0.0,0.0,0.8,0.0,0.0,3.0,2.6,18.2,11.0,0.2,0.0,0.0,2.2,3.0,71.4
2019,1.1.14,European Solidarity Corps (ESC),109.0,0.2,0.0,5.1,103.7,6.7,2.4,2.4,1.5,9.7,1.5,1.3,2.2,9.0,11.8,1.4,8.4,1.5,1.1,1.3,2.7,2.3,0.7,3.3,3.0,7.3,3.0,4.4,2.0,1.6,2.4,1.9,6.7
2019,1.1.15,European Defense Industrial Development Programme,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.1.2,Nuclear decommissioning assistance programmes,157.1,0.0,0.0,0.0,157.1,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0,0.0
2019,1.1.3,Common Strategic Framework (CSF) Research and Innovation,"11,967.9",824.2,380.3,937.0,"9,826.4","1,062.9",25.1,87.4,227.4,"1,552.0",35.0,153.6,251.3,914.2,"1,208.8",18.2,878.7,47.4,14.2,15.4,63.4,54.7,5.6,"1,027.6",246.8,116.6,157.4,36.0,44.1,8.9,199.8,278.9,"1,095.0"
2019,1.1.31,The Framework Programme for Research and Innovation (Horizon 2020),"11,577.9",782.3,375.5,932.5,"9,487.6","1,015.0",24.9,85.0,227.1,"1,409.6",34.9,153.5,250.9,904.1,"1,189.2",18.1,836.6,47.4,14.1,15.0,61.2,53.9,5.6,"1,018.7",245.9,116.1,157.0,35.6,43.2,8.5,197.4,276.5,"1,042.4"
2019,1.1.32,Euratom Research and Training Programme,390.0,41.9,4.8,4.5,338.8,47.9,0.2,2.4,0.2,142.4,0.0,0.1,0.4,10.2,19.6,0.1,42.1,0.0,0.1,0.5,2.2,0.9,0.0,8.8,1.0,0.5,0.4,0.4,1.0,0.4,2.3,2.4,52.6
2019,1.1.4,Programme for the Competitiveness of Enterprises and small and medium-sized enterprises (COSME),329.5,52.6,155.0,6.4,115.5,32.5,0.6,0.7,1.1,15.8,0.4,1.5,2.2,12.6,7.4,1.0,12.3,0.5,0.6,1.1,2.2,0.6,0.2,3.2,1.7,1.8,1.5,1.3,0.9,0.6,2.7,1.4,7.3
2019,1.1.5,"The Union Programme for Education, Training and Sport (Erasmus+)","2,856.6",247.8,0.0,163.0,"2,445.7",138.4,30.9,59.5,31.9,327.5,23.6,31.4,63.3,203.4,279.9,30.9,265.0,13.6,21.9,31.3,13.5,70.0,12.5,111.5,35.8,160.4,66.5,90.5,30.1,39.6,46.6,53.6,162.5
